yearID,Rank,G,W,L,R,AB,H,2B,3B,HR,BB,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,FP,BPF,PPF
1995,1,145,79,66,796,4996,1377,276,20,182,549,708,644,4.5,9,8,39,3868,1343,149,591,1068,104,0.98,101,101
1995,4,144,67,77,652,4971,1256,229,33,152,472,776,698,4.86,12,5,34,3879,1368,173,505,801,106,0.98,96,97
1995,4,143,62,81,563,4779,1182,238,24,107,436,658,575,4.09,4,6,38,3795,1290,135,445,842,113,0.98,99,100
1995,3,144,74,70,691,4913,1304,247,24,138,526,720,665,4.66,14,4,34,3855,1385,152,514,838,98,0.98,103,103
1995,5,144,56,88,642,5036,1309,275,27,140,492,777,701,4.88,16,8,22,3876,1336,145,654,894,97,0.98,99,100
1996,1,162,96,66,773,5614,1514,264,28,197,530,648,578,3.54,14,9,46,4407,1372,120,451,1245,130,0.98,106,104
1996,2,163,88,74,949,5689,1557,299,29,257,645,903,840,5.15,13,2,44,4404,1604,209,597,1047,97,0.98,100,99
1996,3,162,85,77,928,5756,1631,308,31,209,642,921,810,5,17,5,37,4374,1606,185,722,1165,135,0.97,101,101
1996,4,161,70,91,762,5686,1571,256,24,192,527,943,849,5.31,12,8,38,4317,1546,219,662,1052,128,0.97,98,98
1996,2,162,85,77,898,5644,1586,284,33,195,701,794,735,4.53,7,5,43,4383,1529,174,616,1039,109,0.98,95,95
1996,4,162,76,86,772,5531,1388,267,19,175,523,771,705,4.36,10,11,34,4368,1447,184,546,1027,104,0.98,103,103
1996,3,162,81,81,778,5455,1398,259,36,191,604,773,694,4.33,6,8,52,4329,1447,167,591,1089,121,0.98,101,101
1996,1,161,99,62,952,5681,1665,335,23,218,671,769,702,4.35,13,9,46,4356,1530,173,484,1033,124,0.98,99,98
1996,3,162,83,79,961,5590,1607,297,37,221,527,964,885,5.6,5,5,34,4266,1597,198,624,932,149,0.97,123,124
1996,5,162,53,109,783,5530,1413,257,21,204,546,1103,1015,6.38,10,4,22,4296,1699,241,784,957,135,0.97,100,102
1996,3,162,80,82,688,5498,1413,240,30,150,553,703,633,3.95,8,13,41,4329,1386,113,598,1050,111,0.98,97,97
1996,2,162,82,80,753,5508,1445,297,29,129,554,792,704,4.38,13,4,35,4341,1541,154,539,1163,138,0.97,92,92
1996,5,161,75,86,746,5542,1477,286,38,123,529,786,733,4.55,17,8,35,4350,1563,176,460,926,111,0.98,99,100
1996,2,162,90,72,703,5538,1396,215,33,150,516,652,567,3.48,6,9,50,4398,1378,125,534,1212,125,0.98,93,92
1996,4,162,78,84,877,5673,1633,332,47,118,576,900,847,5.3,13,5,31,4317,1561,233,581,959,94,0.98,101,102
1996,3,162,80,82,894,5662,1578,304,40,178,624,899,831,5.17,6,5,42,4341,1570,213,635,846,134,0.97,104,104
1996,2,162,88,74,741,5505,1441,297,27,148,492,668,605,3.78,11,7,43,4324,1353,152,482,1206,126,0.98,102,102
1996,1,162,92,70,871,5628,1621,293,28,162,632,787,744,4.65,6,9,52,4320,1469,143,610,1139,91,0.98,101,100
1996,4,162,71,91,746,5618,1515,267,47,147,445,779,675,4.22,10,10,41,4320,1517,159,532,999,157,0.97,95,95
1996,3,162,78,84,861,5630,1492,283,21,243,640,900,841,5.2,7,5,34,4368,1638,205,644,884,102,0.98,101,102
1996,5,162,67,95,650,5499,1405,249,39,132,536,790,710,4.49,12,6,42,4269,1463,160,510,1044,115,0.98,100,101
1996,5,162,73,89,776,5665,1509,319,33,138,510,833,750,4.64,5,7,37,4360,1602,183,479,1044,128,0.98,104,104
1996,1,162,91,71,771,5655,1499,285,24,147,601,682,617,3.73,5,11,47,4467,1395,138,506,1194,118,0.98,95,95
1996,2,161,85,76,993,5668,1625,343,19,245,670,895,828,5.21,4,4,34,4293,1562,216,605,1000,110,0.98,100,99
1996,4,162,68,94,752,5533,1400,245,21,153,615,862,756,4.72,9,8,35,4326,1520,194,570,997,134,0.97,95,96
1996,1,162,88,74,759,5502,1468,281,31,142,495,706,642,3.98,13,11,43,4356,1380,173,539,1050,125,0.98,100,100
1996,1,163,90,72,928,5702,1622,323,32,221,660,799,750,4.66,19,6,43,4347,1569,168,582,976,87,0.98,105,105
1996,4,162,74,88,766,5599,1451,302,35,177,529,809,735,4.58,19,7,35,4335,1476,187,610,1033,110,0.98,99,100
1997,2,162,84,78,829,5628,1531,279,25,161,617,794,730,4.52,9,5,39,4362,1506,202,605,1050,126,0.98,102,102
1997,1,162,101,61,791,5528,1490,268,37,174,597,581,518,3.18,21,17,37,4395,1319,111,450,1196,114,0.98,102,99
1997,1,162,98,64,812,5584,1498,264,22,196,586,681,635,3.91,8,10,59,4383,1404,164,563,1139,97,0.98,97,96
1997,4,162,78,84,851,5781,1684,373,32,185,514,857,785,4.87,7,4,40,4355,1567,149,610,987,136,0.97,102,102
1997,2,161,80,81,779,5491,1498,260,28,158,569,833,749,4.74,6,7,52,4266,1505,175,575,961,125,0.97,96,96
1997,5,162,68,94,687,5489,1444,269,39,127,451,759,705,4.44,6,4,37,4287,1451,185,590,1072,115,0.98,102,102
1997,3,162,76,86,651,5484,1386,269,27,142,518,764,712,4.42,5,8,49,4347,1408,173,558,1159,106,0.98,102,102
1997,1,161,86,75,868,5556,1589,301,22,220,617,815,749,4.73,4,3,39,4275,1528,181,575,1036,108,0.98,103,102
1997,3,162,83,79,923,5603,1611,269,40,239,562,908,835,5.25,9,5,38,4296,1697,196,566,870,111,0.98,122,123
1997,3,162,79,83,784,5481,1415,268,32,176,578,790,732,4.56,13,8,42,4335,1476,178,552,982,91,0.98,99,100
1997,2,162,92,70,740,5439,1410,272,28,136,686,669,615,3.83,12,10,39,4338,1353,131,639,1188,119,0.98,95,96
1997,1,162,84,78,777,5502,1427,314,40,133,633,660,595,3.67,16,12,37,4377,1379,134,511,1138,131,0.97,96,95
1997,5,161,67,94,747,5599,1478,256,35,158,561,820,755,4.71,11,5,29,4329,1530,186,531,961,88,0.98,101,102
1997,2,162,88,74,742,5544,1488,242,33,174,498,645,588,3.63,6,6,45,4377,1325,163,546,1232,116,0.98,93,92
1997,4,162,68,94,772,5634,1522,305,40,132,495,861,800,5.02,10,4,30,4302,1596,187,495,908,100,0.98,101,101
1997,3,161,78,83,681,5444,1415,294,27,135,494,742,670,4.22,6,8,44,4282,1419,177,542,1012,125,0.98,101,102
1997,4,162,78,84,691,5526,1423,339,34,172,420,740,666,4.14,27,14,37,4341,1365,149,557,1138,131,0.97,99,99
1997,2,162,96,66,891,5710,1636,325,23,161,676,688,626,3.84,11,10,51,4401,1463,144,532,1165,105,0.98,100,98
1997,3,162,88,74,777,5524,1448,274,28,153,550,709,640,3.95,7,8,49,4377,1452,160,504,982,117,0.98,97,97
1997,4,162,65,97,764,5589,1451,274,23,197,642,946,881,5.49,2,1,38,4335,1734,197,642,953,121,0.98,96,97
1997,5,162,68,94,668,5443,1390,290,35,116,519,840,768,4.87,13,7,35,4260,1441,171,616,1209,105,0.98,100,101
1997,2,162,79,83,725,5503,1440,291,52,129,481,760,683,4.28,6,8,41,4308,1503,143,560,1080,131,0.97,103,103
1997,4,162,76,86,795,5609,1519,275,16,152,604,891,804,4.99,5,2,43,4350,1581,172,596,1059,125,0.98,93,93
1997,1,162,90,72,925,5614,1574,312,21,264,626,833,770,4.79,9,8,38,4341,1500,192,598,1207,123,0.98,98,98
1997,1,162,90,72,784,5485,1415,266,37,172,642,793,709,4.41,5,9,45,4338,1494,160,578,1044,120,0.98,98,98
1997,4,162,73,89,689,5524,1409,269,39,144,543,708,631,3.9,5,3,39,4367,1422,124,536,1130,123,0.98,99,99
1997,3,162,77,85,807,5651,1547,311,27,187,500,823,744,4.68,8,9,33,4289,1598,169,541,925,122,0.98,105,105
1997,5,162,76,86,654,5473,1333,275,41,147,487,694,628,3.92,19,16,34,4326,1453,167,497,1150,97,0.98,99,99
1998,2,162,85,77,787,5630,1530,314,27,147,510,783,720,4.49,3,5,52,4332,1481,164,630,1091,106,0.98,102,102
1998,5,162,65,97,665,5491,1353,235,46,159,489,812,738,4.64,7,6,37,4296,1463,188,489,908,100,0.98,100,99
1998,1,162,106,56,826,5484,1489,297,26,215,548,581,519,3.25,24,23,45,4315,1291,117,467,1232,91,0.98,100,98
1998,4,162,79,83,817,5565,1520,303,11,214,593,785,752,4.73,16,10,37,4293,1505,169,535,1065,81,0.98,98,97
1998,2,162,92,70,876,5601,1568,338,35,205,541,729,669,4.19,5,8,53,4308,1406,168,504,1025,105,0.98,102,101
1998,2,163,80,82,861,5585,1516,291,38,198,551,931,837,5.24,8,4,42,4315,1569,211,580,911,140,0.97,98,98
1998,2,163,90,73,831,5649,1494,250,34,212,601,792,739,4.5,7,7,56,4431,1528,180,575,1207,101,0.98,103,103
1998,4,162,77,85,750,5496,1441,298,28,138,608,760,711,4.44,6,8,42,4323,1400,170,573,1098,122,0.98,102,102
1998,1,162,89,73,850,5616,1530,334,30,198,630,779,722,4.45,9,4,47,4380,1552,171,563,1037,110,0.98,103,102
1998,4,162,77,85,826,5632,1640,333,36,183,469,855,796,5,9,5,36,4297,1583,174,562,951,102,0.98,121,122
1998,5,162,65,97,722,5664,1494,306,29,165,455,863,792,4.93,9,4,32,4338,1551,185,595,947,115,0.98,100,101
1998,5,162,54,108,667,5558,1381,277,36,114,525,923,837,5.2,11,3,24,4348,1617,182,715,1016,129,0.97,94,95
1998,1,162,102,60,874,5641,1578,326,28,166,621,620,572,3.5,12,11,44,4413,1435,147,465,1187,108,0.98,98,97
1998,3,161,72,89,714,5546,1459,274,40,134,475,899,823,5.16,6,7,46,4308,1590,196,568,999,125,0.98,101,102
1998,3,162,83,79,669,5459,1374,209,27,159,447,678,613,3.81,16,10,47,4341,1332,135,587,1178,134,0.97,95,95
1998,5,162,74,88,707,5541,1439,266,17,152,532,812,746,4.63,2,2,39,4353,1538,188,550,1063,110,0.98,100,101
1998,4,162,70,92,734,5641,1499,285,32,115,506,818,765,4.76,7,9,42,4342,1622,180,457,952,108,0.98,101,102
1998,4,162,65,97,644,5418,1348,280,32,147,439,783,696,4.39,4,5,39,4281,1448,156,533,1017,155,0.97,98,99
1998,1,162,114,48,965,5643,1625,290,31,207,653,656,618,3.82,22,16,48,4369,1357,156,466,1080,98,0.98,97,95
1998,2,162,88,74,706,5510,1425,289,24,136,572,645,611,3.77,9,16,46,4374,1381,152,532,1129,101,0.98,99,99
1998,4,162,74,88,804,5490,1413,295,13,149,633,866,770,4.83,12,4,39,4302,1555,179,529,922,141,0.97,96,97
1998,3,162,75,87,713,5617,1482,286,36,126,508,808,754,4.64,21,11,32,4389,1476,188,544,1176,110,0.98,102,103
1998,6,163,69,93,650,5493,1395,271,35,107,393,718,630,3.91,7,10,41,4347,1433,147,530,1112,140,0.97,102,103
1998,1,162,98,64,749,5490,1390,292,30,167,604,635,587,3.63,14,11,59,4363,1384,139,501,1217,104,0.98,92,92
1998,3,161,76,85,859,5628,1553,321,28,234,558,855,783,4.95,17,7,31,4272,1530,196,528,1156,125,0.97,99,99
1998,2,163,89,74,845,5628,1540,292,26,161,678,739,688,4.19,6,6,44,4431,1457,171,562,1089,101,0.98,95,95
1998,3,163,83,79,810,5593,1444,292,30,223,676,782,705,4.32,6,10,44,4409,1513,151,558,972,142,0.97,100,100
1998,5,162,63,99,620,5555,1450,267,43,111,473,751,697,4.35,7,8,28,4329,1425,171,643,1008,94,0.98,101,102
1998,1,162,88,74,940,5672,1637,314,32,201,595,871,795,5,10,8,46,4293,1624,164,519,994,122,0.98,104,103
1998,3,163,88,74,816,5580,1482,316,19,221,564,768,698,4.29,10,11,47,4395,1443,169,587,1154,125,0.97,100,99
1999,4,162,70,92,711,5494,1404,248,22,158,511,826,762,4.79,4,7,37,4293,1472,177,624,877,106,0.98,99,100
1999,1,162,100,62,908,5658,1566,289,46,216,588,676,615,3.77,16,9,42,4401,1387,176,543,1198,104,0.98,101,101
1999,1,162,103,59,840,5569,1481,309,23,197,608,661,593,3.63,9,9,45,4413,1398,142,507,1197,111,0.98,100,98
1999,4,162,78,84,851,5637,1572,299,21,203,615,815,761,4.77,17,11,33,4305,1468,198,647,982,89,0.98,96,96
1999,2,162,94,68,836,5579,1551,334,42,176,597,718,638,4,6,12,50,4309,1396,160,469,1131,127,0.97,104,103
1999,2,162,75,86,777,5644,1563,298,37,162,499,870,786,4.92,6,3,39,4314,1608,210,596,968,136,0.97,101,101
1999,6,162,67,95,747,5482,1411,255,35,189,571,920,837,5.27,11,6,32,4291,1619,221,529,980,139,0.97,97,98
1999,2,163,96,67,865,5649,1536,312,37,209,569,711,648,3.99,6,11,55,4384,1309,190,636,1081,105,0.98,103,103
1999,1,162,97,65,1009,5634,1629,309,32,209,743,860,789,4.9,3,6,46,4350,1503,197,634,1120,106,0.98,104,103
1999,5,162,72,90,906,5716,1644,305,39,223,508,1028,955,6.02,12,2,33,4285,1700,237,737,1032,118,0.98,127,127
1999,3,161,69,92,747,5481,1433,289,34,212,458,882,817,5.18,4,6,33,4261,1528,209,583,976,106,0.98,99,101
1999,5,162,64,98,691,5578,1465,266,44,128,479,852,781,4.9,6,5,33,4306,1560,171,655,943,127,0.97,93,95
1999,1,162,97,65,823,5485,1463,293,23,168,728,675,622,3.84,12,8,48,4375,1485,128,478,1204,106,0.98,100,98
1999,4,161,64,97,856,5624,1584,294,52,151,535,921,844,5.35,11,3,29,4261,1607,202,643,831,125,0.98,102,103
1999,3,162,77,85,793,5567,1480,253,23,187,594,787,718,4.45,8,6,37,4357,1438,192,594,1077,137,0.97,95,94
1999,5,161,74,87,815,5582,1524,299,30,165,658,886,812,5.07,2,5,40,4327,1618,213,616,987,127,0.97,99,99
1999,5,161,63,97,686,5495,1450,285,30,105,500,845,794,5.02,12,8,34,4269,1591,208,487,927,92,0.98,103,104
1999,4,162,68,94,718,5559,1473,320,47,163,438,853,747,4.69,6,4,44,4302,1505,152,572,1043,160,0.97,97,98
1999,1,162,98,64,900,5568,1568,302,36,193,718,731,660,4.13,6,10,50,4318,1402,158,581,1111,111,0.98,98,97
1999,2,163,97,66,853,5572,1553,297,14,181,717,711,691,4.27,5,7,49,4369,1372,167,617,1172,68,0.98,98,97
1999,2,162,87,75,893,5519,1430,287,20,235,770,846,749,4.69,6,5,48,4314,1537,160,569,967,122,0.98,94,94
1999,3,162,77,85,841,5598,1539,302,44,161,631,846,788,4.93,11,6,32,4314,1494,212,627,1030,100,0.98,105,105
1999,3,161,78,83,775,5468,1417,282,40,171,573,782,689,4.33,8,3,34,4297,1444,160,633,1083,147,0.97,101,101
1999,4,162,74,88,710,5394,1360,256,22,153,631,781,705,4.47,5,6,43,4260,1454,193,529,1078,129,0.97,92,92
1999,3,162,79,83,859,5572,1499,263,21,244,610,905,834,5.24,7,6,40,4300,1613,191,684,980,113,0.98,102,103
1999,2,162,86,76,872,5563,1507,307,18,188,696,831,762,4.71,6,3,42,4368,1486,194,655,1076,105,0.98,95,94
1999,4,161,75,86,809,5570,1461,274,27,194,613,838,761,4.74,5,3,38,4335,1519,161,667,1025,132,0.97,101,101
1999,5,162,69,93,772,5586,1531,272,29,145,544,913,805,5.06,6,5,45,4297,1606,172,695,1055,135,0.97,100,102
1999,1,162,95,67,945,5651,1653,304,29,230,611,859,809,5.07,6,9,47,4306,1626,186,509,979,119,0.98,105,105
1999,3,162,84,78,883,5642,1580,337,14,212,578,862,786,4.92,14,9,39,4315,1582,191,575,1009,106,0.98,101,101
2000,3,162,82,80,864,5628,1574,309,34,236,608,869,805,5,5,3,46,4344,1534,228,662,846,134,0.978,102,103
2000,3,162,85,77,792,5527,1466,282,44,179,535,754,698,4.35,16,8,38,4331,1441,190,500,1220,107,0.982,105,103
2000,1,162,95,67,810,5489,1490,274,26,179,595,714,648,4.05,13,9,53,4321,1428,165,484,1093,129,0.979,101,99
2000,4,162,74,88,794,5549,1508,310,22,184,558,913,855,5.37,14,6,33,4300,1547,202,665,1017,116,0.981,95,96
2000,2,162,85,77,792,5630,1503,316,32,167,611,745,683,4.23,7,12,46,4358,1433,173,498,1121,109,0.982,104,103
2000,1,162,95,67,978,5646,1615,325,33,216,591,839,751,4.66,5,7,43,4351,1509,195,614,1037,133,0.978,102,102
2000,6,162,65,97,764,5577,1426,272,23,183,632,904,849,5.25,10,5,39,4364,1505,231,658,1143,100,0.983,97,98
2000,2,163,85,77,825,5635,1545,302,36,200,559,765,700,4.33,8,7,42,4369,1446,190,659,1015,111,0.982,102,102
2000,2,162,90,72,950,5683,1639,310,30,221,685,816,775,4.84,6,5,34,4327,1511,173,666,1213,72,0.988,101,100
2000,4,162,82,80,968,5660,1664,320,53,161,601,897,835,5.26,7,2,33,4290,1568,221,588,1001,94,0.985,125,125
2000,3,162,79,83,823,5644,1553,307,41,177,562,827,755,4.71,6,6,44,4330,1583,177,496,978,105,0.983,95,95
2000,3,161,79,82,731,5509,1441,274,29,160,540,797,729,4.59,5,4,48,4289,1477,169,650,1051,125,0.98,94,95
2000,4,162,72,90,938,5570,1547,289,36,249,673,944,865,5.42,8,2,30,4313,1596,234,598,1064,133,0.978,107,107
2000,4,162,77,85,879,5709,1644,281,27,150,511,930,876,5.48,10,6,29,4318,1585,239,693,927,102,0.983,103,103
2000,2,162,86,76,798,5481,1408,265,28,211,668,729,659,4.1,9,11,36,4335,1379,176,600,1154,135,0.978,94,94
2000,3,163,73,89,740,5563,1366,297,25,177,620,826,755,4.63,2,7,29,4399,1501,174,728,967,118,0.981,97,98
2000,5,162,69,93,748,5615,1516,325,49,116,556,880,819,5.14,6,4,35,4298,1634,212,516,1042,102,0.983,104,105
2000,4,162,67,95,738,5535,1475,310,35,178,476,902,812,5.13,4,7,39,4274,1575,181,579,1011,132,0.978,103,104
2000,1,161,87,74,871,5556,1541,294,25,205,631,814,753,4.76,9,6,40,4273,1458,177,577,1040,109,0.981,99,98
2000,2,162,94,68,807,5486,1445,281,20,198,675,738,670,4.16,8,10,49,4350,1398,164,574,1164,118,0.98,96,96
2000,1,161,91,70,947,5560,1501,281,23,239,750,813,730,4.58,7,11,43,4306,1535,158,615,963,134,0.978,96,95
2000,5,162,65,97,708,5511,1386,304,40,144,611,830,763,4.77,8,6,34,4316,1458,201,640,1123,100,0.983,100,101
2000,5,162,69,93,793,5643,1506,320,31,168,564,888,795,4.94,5,7,27,4347,1554,163,711,1070,132,0.979,99,100
2000,5,162,76,86,752,5560,1413,279,37,157,602,815,733,4.52,5,5,46,4378,1443,191,649,1071,141,0.977,92,92
2000,2,162,91,71,907,5497,1481,300,26,198,775,780,720,4.49,4,10,44,4325,1442,167,634,998,99,0.984,95,93
2000,1,162,97,65,925,5519,1535,304,44,226,709,747,675,4.21,9,15,47,4333,1452,151,623,1076,93,0.985,93,92
2000,1,162,95,67,887,5478,1481,259,25,235,675,771,698,4.38,10,7,37,4301,1403,196,606,1100,111,0.981,102,101
2000,5,161,69,92,733,5505,1414,253,22,162,558,842,773,4.86,10,8,38,4294,1553,198,533,955,118,0.981,99,100
2000,4,162,71,91,848,5648,1601,330,35,173,580,974,876,5.52,3,4,39,4287,1683,202,661,918,135,0.978,102,102
2000,3,162,83,79,861,5677,1562,328,21,244,526,908,821,5.14,15,4,37,4312,1615,195,560,978,100,0.984,103,103
2001,3,162,75,87,691,5551,1447,275,26,158,494,730,671,4.2,6,1,43,4313,1452,168,525,947,103,0.983,101,101
2001,1,162,92,70,818,5595,1494,284,35,208,587,677,627,3.87,12,13,34,4379,1352,195,461,1297,84,0.986,108,107
2001,1,162,88,74,729,5498,1432,263,24,174,493,643,578,3.59,5,13,41,4342,1363,153,499,1133,103,0.983,103,102
2001,4,162,63,98,687,5472,1359,262,24,136,514,829,744,4.67,10,6,31,4297,1504,194,528,938,125,0.979,95,96
2001,2,161,82,79,772,5605,1493,316,29,198,520,745,667,4.15,3,9,48,4344,1412,146,544,1259,113,0.981,102,101
2001,3,162,83,79,798,5464,1463,300,29,214,520,795,725,4.55,8,9,51,4300,1465,181,500,921,118,0.981,104,103
2001,3,162,88,74,777,5406,1409,268,32,194,577,701,643,4.03,8,6,41,4311,1357,164,550,1344,109,0.982,95,95
2001,5,162,66,96,735,5583,1464,304,22,176,468,850,765,4.77,2,2,35,4328,1572,198,515,943,138,0.978,105,105
2001,1,162,91,71,897,5600,1559,294,37,212,577,821,746,4.64,3,4,42,4340,1512,148,573,1218,107,0.982,100,100
2001,5,162,73,89,923,5690,1663,324,61,213,511,906,841,5.29,8,8,26,4290,1522,239,598,1058,96,0.984,122,122
2001,4,162,66,96,724,5537,1439,291,60,139,466,876,795,5.01,16,2,34,4288,1624,180,553,859,131,0.979,93,95
2001,4,162,76,86,742,5542,1461,325,30,166,470,744,691,4.32,5,11,32,4314,1397,151,617,1119,103,0.983,97,97
2001,1,162,93,69,847,5528,1500,313,29,208,581,769,707,4.37,7,6,48,4364,1453,221,486,1228,110,0.982,107,106
2001,5,162,65,97,729,5643,1503,277,37,152,406,858,779,4.87,5,1,30,4320,1537,209,576,911,117,0.981,107,108
2001,3,162,86,76,758,5493,1399,264,27,206,519,744,685,4.25,3,5,46,4352,1387,184,524,1212,116,0.981,92,91
2001,4,162,68,94,740,5488,1378,273,30,209,488,806,740,4.64,3,8,28,4309,1452,197,667,1057,103,0.983,98,99
2001,2,162,85,77,771,5560,1514,328,38,164,495,766,722,4.51,12,8,45,4324,1494,192,445,965,108,0.982,102,102
2001,5,162,68,94,670,5379,1361,320,28,131,478,812,745,4.68,5,11,28,4294,1509,190,525,1103,108,0.982,101,102
2001,1,161,95,65,804,5577,1488,289,20,203,519,713,649,4.02,7,9,57,4354,1429,158,465,1266,109,0.982,102,100
2001,3,162,82,80,642,5459,1361,273,18,147,545,713,654,4.07,6,14,48,4337,1418,186,438,1191,101,0.983,96,96
2001,2,162,102,60,884,5573,1469,334,22,199,640,645,583,3.59,13,9,44,4390,1384,153,440,1117,125,0.98,99,97
2001,2,162,86,76,746,5497,1431,295,29,164,551,719,667,4.15,8,7,47,4336,1417,170,527,1086,91,0.985,98,98
2001,6,162,62,100,657,5398,1333,256,25,161,467,858,794,5.05,8,9,36,4249,1493,167,549,908,133,0.978,103,105
2001,4,162,79,83,789,5482,1379,273,26,161,678,812,724,4.52,5,6,46,4322,1519,219,476,1088,145,0.976,91,92
2001,1,162,116,46,927,5680,1637,310,38,169,614,627,576,3.54,8,14,56,4395,1293,160,465,1051,83,0.986,94,93
2001,2,162,90,72,799,5612,1493,304,40,235,625,748,680,4.18,3,8,47,4390,1437,145,579,1080,118,0.981,93,92
2001,2,162,93,69,814,5450,1469,274,32,199,529,684,627,3.93,8,11,38,4306,1389,196,526,1083,110,0.982,100,99
2001,5,162,62,100,672,5524,1426,311,21,121,456,887,781,4.94,1,6,30,4271,1513,207,569,1030,139,0.977,98,100
2001,4,162,73,89,890,5685,1566,326,23,246,548,968,913,5.71,4,3,37,4315,1670,222,596,951,114,0.981,104,105
2001,3,162,80,82,767,5663,1489,287,36,195,470,753,696,4.28,7,10,41,4388,1553,165,490,1041,97,0.985,102,103
2002,2,162,99,63,851,5678,1603,333,32,152,462,644,595,3.69,7,14,54,4357,1345,169,509,999,87,0.986,100,99
2002,1,162,98,64,819,5508,1471,283,41,165,643,674,630,3.92,14,10,40,4340,1361,170,421,1303,89,0.985,111,111
2002,1,161,101,59,708,5495,1428,280,25,164,558,565,511,3.13,3,15,57,4402,1302,123,554,1058,114,0.982,102,101
2002,4,162,67,95,667,5491,1353,311,27,165,452,773,719,4.46,8,3,31,4352,1491,208,549,967,91,0.985,95,96
2002,2,162,93,69,859,5640,1560,348,33,177,545,665,603,3.75,5,17,51,4338,1339,146,430,1157,104,0.983,103,102
2002,2,162,81,81,856,5502,1475,289,29,217,555,798,716,4.53,7,7,35,4269,1422,190,528,945,97,0.984,102,101
2002,5,162,67,95,706,5496,1351,259,29,200,585,759,687,4.29,11,9,23,4324,1373,167,606,1333,114,0.981,98,98
2002,3,162,78,84,709,5470,1386,297,21,169,583,774,690,4.27,2,8,42,4361,1502,173,550,980,120,0.981,104,105
2002,3,162,74,88,739,5423,1349,255,26,192,542,837,777,4.91,9,4,34,4274,1508,142,603,1058,113,0.981,97,98
2002,4,162,73,89,778,5512,1508,283,41,152,497,898,825,5.2,1,8,43,4280,1554,225,582,920,112,0.982,116,116
2002,5,161,55,106,575,5406,1340,265,37,124,363,864,773,4.92,11,7,33,4242,1593,163,463,794,142,0.977,92,95
2002,4,162,79,83,699,5496,1433,280,32,146,595,763,706,4.36,11,12,36,4369,1449,151,631,1104,106,0.983,97,98
2002,2,162,84,78,749,5503,1441,291,32,167,589,695,642,4,2,11,43,4335,1423,151,546,1219,83,0.986,106,105
2002,4,162,62,100,737,5535,1415,285,42,140,524,891,834,5.21,12,6,30,4323,1587,212,572,909,130,0.979,110,111
2002,3,162,92,70,713,5554,1464,286,29,155,428,643,598,3.69,4,15,56,4373,1311,165,555,1132,90,0.985,92,92
2002,6,162,56,106,627,5415,1369,269,29,139,500,821,752,4.73,7,4,32,4297,1468,199,666,1026,103,0.983,98,99
2002,1,161,94,67,768,5582,1518,348,36,167,472,712,662,4.12,8,9,47,4334,1454,184,439,1026,74,0.987,100,100
2002,2,162,83,79,735,5479,1432,300,36,162,575,718,641,3.97,9,3,39,4359,1475,165,508,1088,139,0.978,103,103
2002,1,161,103,58,897,5601,1540,314,12,223,640,697,625,3.87,9,11,53,4356,1441,144,403,1135,127,0.979,100,99
2002,5,161,75,86,690,5496,1409,238,22,160,486,703,624,3.89,9,10,36,4328,1408,163,543,1107,144,0.976,97,97
2002,1,162,103,59,800,5558,1450,279,28,205,609,654,593,3.68,9,19,48,4356,1391,135,474,1021,102,0.984,98,97
2002,3,161,80,81,710,5523,1428,325,41,165,640,724,671,4.17,5,9,47,4349,1381,153,570,1075,88,0.986,94,94
2002,4,161,72,89,641,5330,1300,263,20,142,537,730,664,4.23,2,7,47,4238,1447,163,572,920,115,0.982,102,103
2002,5,162,66,96,662,5515,1393,243,29,136,547,815,737,4.62,5,10,40,4309,1522,177,582,1108,128,0.979,90,91
2002,3,162,93,69,814,5569,1531,285,31,152,629,699,654,4.07,8,12,43,4336,1422,178,441,1063,88,0.985,97,95
2002,2,162,95,66,783,5497,1465,300,35,198,616,616,566,3.54,10,13,43,4312,1349,116,523,992,90,0.985,95,94
2002,1,162,97,65,787,5505,1475,285,26,175,542,648,595,3.7,4,9,42,4339,1355,141,547,1009,103,0.983,98,97
2002,5,161,55,106,673,5604,1418,297,35,133,456,918,846,5.29,12,3,25,4321,1567,215,620,925,126,0.979,97,99
2002,4,162,72,90,843,5618,1510,304,27,230,554,882,824,5.15,4,4,33,4319,1528,194,669,1030,99,0.984,106,107
2002,3,162,78,84,813,5581,1457,305,38,187,522,828,767,4.8,6,6,41,4315,1504,177,590,991,107,0.982,104,104
2003,3,162,77,85,736,5487,1473,276,33,150,476,743,680,4.28,5,9,39,4294,1444,190,486,980,105,0.982,98,97
2003,3,162,84,78,717,5570,1467,303,47,152,531,685,621,3.84,7,11,42,4365,1379,150,526,1291,107,0.983,108,109
2003,1,162,101,61,907,5670,1608,321,31,235,545,740,663,4.1,4,7,51,4369,1425,147,555,992,121,0.981,101,100
2003,4,163,71,91,743,5665,1516,277,24,152,431,820,767,4.76,9,3,41,4349,1579,198,526,981,105,0.983,99,99
2003,2,162,95,67,961,5769,1667,371,40,238,620,809,729,4.48,5,6,36,4394,1503,153,488,1141,113,0.982,105,103
2003,2,162,86,76,791,5487,1445,303,19,220,519,715,663,4.17,12,4,36,4293,1364,162,518,1056,93,0.984,102,102
2003,1,162,88,74,724,5519,1431,302,24,172,492,683,619,3.83,13,14,36,4369,1304,143,617,1404,106,0.983,101,101
